mean,std,var,skew,kurtosis,rms,min,max,range,mad,p10,p25,p75,p90,iqr,zero_crossing_rate,energy,line_length,n_peaks,heart_rate_bpm,rr_mean,rr_std,rr_min,rr_max,rr_cv,rmssd,pnn50,r_amp_mean,r_amp_std,dominant_freq,total_power,band_0_5,band_5_15,band_15_40,spectral_entropy,wavelet_energy_ratio_L0,wavelet_energy_ratio_L1,wavelet_energy_ratio_L2,wavelet_energy_ratio_L3,wavelet_energy_ratio_L4,wavelet_energy_ratio_L5,label,source_file
5.921189464667502e-18,0.9999999999742903,0.9999999999485807,4.20056334450589,21.597521786974216,0.9999999999742903,-1.3102584622187636,7.323396233934307,8.633654696153071,0.5450596993648928,-0.728359237909363,-0.4340413782696755,0.14414334349878175,0.6614403808319279,0.5781847217684573,0.025277777777777777,0.9999999999485807,0.07885896218204544,12,72.0,0.8012626262626262,0.027635078828897888,0.7555555555555555,0.8472222222222222,0.03448941444243856,0.02086109261724288,0.0,6.523891006100989,0.45602822824917777,7.03125,1.0313927052277563,0.23319978863332014,0.42216882290574453,0.24031788393409506,4.2247961683462885,0.3201728697499423,0.2595793512731273,0.2916924560814968,0.12200406843683623,0.0064869237107996304,6.433074779741546e-05,NSR,101m (0).mat
-3.947459643111668e-18,0.9999999999744277,0.9999999999488554,4.302544942756115,22.871206705315203,0.9999999999744277,-1.1209542805211488,8.440108679570535,9.561062960091684,0.5273881105687532,-0.7395395266891108,-0.4087215503356587,0.10247603708054841,0.6212824676016107,0.5111975874162071,0.021944444444444444,0.9999999999488554,0.0684425320924088,12,72.0,0.8868686868686868,0.025979436665882177,0.8416666666666667,0.9166666666666666,0.029293442221210535,0.026323017201071396,0.1,6.500739169635868,0.667576666479029,2.8125,0.8228522503546709,0.20952152824916848,0.32533983003428363,0.17822752999483643,4.203202273409715,0.4474347004303333,0.24693738155822165,0.2514887455543647,0.04895843052256895,0.005130898531224179,4.9843403287111277e-05,NSR,101m (1).mat
1.973729821555834e-18,0.999999999977928,0.999999999955856,3.8167509930660923,19.04435411314698,0.999999999977928,-2.427246243094302,7.601534900345594,10.028781143439895,0.5606766209604358,-0.6775488255216544,-0.5307136420806575,0.15846463624650298,0.6738934580003726,0.6891782783271605,0.022222222222222223,0.999999999955856,0.0680442958469006,12,72.0,0.8512626262626263,0.04199974006459228,0.8138888888888889,0.9416666666666667,0.04933816981916531,0.025654999753375148,0.1,6.15513317956491,0.8496158522065912,2.8125,0.9105988386497915,0.22458441987061234,0.38074309671659107,0.1866391176984594,4.164808811585084,0.38768202484091324,0.28579845985235164,0.22701949692739395,0.09524685350193335,0.004213038123787197,4.0126753620392614e-05,NSR,101m (10).mat
7.894919286223335e-18,0.999999999972025,0.9999999999440502,4.332591017817015,23.829182988775536,0.999999999972025,-1.1860230150290265,7.590345403652831,8.776368418681859,0.5300962039319888,-0.8027315679335091,-0.3670567457560491,0.12540811893760342,0.6804412869504388,0.49246486469365247,0.024722222222222222,0.9999999999440502,0.0731997679015964,11,66.0,0.8686111111111112,0.028110507239890767,0.8194444444444444,0.9111111111111111,0.03236259224403627,0.03058360104613658,0.1111111111111111,6.843316845158004,0.4602029627387805,2.8125,1.0062895257100324,0.2423085577221009,0.4023883428321673,0.22936515719496328,4.202637028804821,0.3473529885292047,0.29215337000201097,0.2658297179143674,0.08816250123400293,0.006439088398545277,6.233392186853735e-05,NSR,101m (2).mat
3.454027187722709e-18,0.9999999999789088,0.9999999999578176,4.280495507939225,21.628510516019414,0.9999999999789088,-1.14757342268071,6.946671707320034,8.094245130000743,0.5279808922366666,-0.6689960933641401,-0.447123373184408,0.10378055876305069,0.6099608267007119,0.5509039319474587,0.03305555555555555,0.9999999999578176,0.08686783156596387,13,78.0,0.7965277777777778,0.021787560397296533,0.7555555555555555,0.8416666666666667,0.02735317082189925,0.023028309323591938,0.09090909090909091,6.419990021731307,0.3031802676041088,2.8125,0.9921487205203686,0.22539303106480416,0.3905489850829485,0.24603321352002477,4.246123972016367,0.2666207518713198,0.2704051129272832,0.3497165336690483,0.10656990401642247,0.006623722213160788,6.397530276516184e-05,NSR,101m (3).mat
5.921189464667502e-18,0.99999999997285,0.9999999999457001,4.458387047959564,23.75045015490729,0.99999999997285,-0.9764896065276369,7.267133436572596,8.243623043100232,0.5134486187532483,-0.7255199154845836,-0.3974048870089889,0.09178045178527086,0.6052163392988972,0.48918533879425974,0.021111111111111112,0.9999999999457001,0.06978642693981796,12,72.0,0.8585858585858586,0.05193309368575584,0.8027777777777778,0.9555555555555556,0.06048677963413691,0.02431150720782341,0.0,6.68437366873593,0.37217841936750234,2.8125,1.0194144340032452,0.22573845152817293,0.4193184961962468,0.240491167451911,4.2198355039515105,0.32403453326429843,0.28319499782258967,0.25840339097295323,0.1283960623713916,0.005914704830764771,5.631073800209763e-05,NSR,101m (4).mat
9.86864910777917e-18,0.9999999999723425,0.999999999944685,4.805277696628097,27.235904182936306,0.9999999999723425,-0.9373281444193858,7.439278833540693,8.37660697796008,0.4898459503633733,-0.7262294281025109,-0.35532620834906226,0.043391055783600925,0.5776274885442624,0.3987172641326632,0.020555555555555556,0.999999999944685,0.06795736037944794,11,66.0,0.8975,0.02498301892421934,0.8722222222222222,0.9583333333333334,0.027836232753630206,0.024480192715559804,0.0,7.078622586421858,0.19009877611819984,7.03125,1.045362059273066,0.22872019232651425,0.4221580603993317,0.2572500534355178,4.250286244350201,0.2873156327541942,0.2562360752752802,0.35322499667605345,0.09691443527252694,0.006250558257560892,5.83017643841862e-05,NSR,101m (5).mat
5.921189464667502e-18,0.9999999999753851,0.9999999999507703,3.806993234338238,20.587952154861735,0.9999999999753851,-2.0205534170569095,8.053763472029877,10.074316889086786,0.5515720074412809,-0.7573745561603619,-0.45471436233176565,0.17741898138861928,0.7177518362327239,0.6321333437203849,0.02388888888888889,0.9999999999507703,0.06972314778412728,10,60.0,1.032716049382716,0.541701926325923,0.8,2.563888888888889,0.5245410160180745,0.8717432779164935,0.25,6.538127190475348,0.9076483327976755,2.8125,0.9373414767472623,0.23695902345852798,0.3680791558718185,0.20438662627496534,4.1635444682377,0.39393429225774523,0.2996860629541228,0.20938869384411382,0.09208247255728183,0.004863486734648447,4.499165208765269e-05,NSR,101m (6).mat
0.0,0.9999999999728334,0.9999999999456669,4.631299352721446,25.971714700059636,0.9999999999728334,-1.1359958281572466,8.182187264682057,9.318183092839304,0.4905208535959465,-0.7205611379072578,-0.37581556509500524,0.06819573509951472,0.5066731676431514,0.44401130019451995,0.03,0.9999999999456669,0.07520590722043001,11,66.0,0.8774999999999998,0.023288647687470198,0.8416666666666667,0.9166666666666666,0.026539769414165738,0.021872244094477244,0.0,6.838298825532956,0.7362527406399267,2.8125,1.027696232836644,0.262526838644107,0.42713837438339264,0.20164529150008917,4.155296283941822,0.35360897965230986,0.2908266851489448,0.24145408537967125,0.10787855631589927,0.006169893804665078,6.179969850954504e-05,NSR,101m (7).mat
-5.427757009278543e-18,0.9999999999729896,0.9999999999459793,4.211281565862705,22.30511758725495,0.9999999999729896,-1.4156784958259485,7.731879515122343,9.147558010948291,0.5264231957569415,-0.7290866528489179,-0.44488659124601837,0.13079995549292467,0.5954732179407666,0.575686546738943,0.02861111111111111,0.9999999999459793,0.07224948929808281,12,72.0,0.8588383838383838,0.028960143811780727,0.8138888888888889,0.9055555555555556,0.03372013212617464,0.03431427014818282,0.2,6.546444820371207,0.552136877060139,2.8125,0.9588894395375016,0.22988323169671215,0.3838713151302524,0.21972104430729006,4.204525642471563,0.3427173824077251,0.30180369086007347,0.23180933896711312,0.11749207304779,0.006117526247008149,5.998847028992726e-05,NSR,101m (8).mat
1.1842378929335004e-17,0.9999999999767584,0.9999999999535167,4.244747275373752,23.068232601435817,0.9999999999767584,-2.1018888127906994,7.182166797779865,9.284055610570565,0.4838276566609144,-0.5895867224185153,-0.3732858170184076,0.113356285353983,0.4451354551953118,0.4866421023723906,0.020555555555555556,0.9999999999535167,0.06327645426321828,11,66.0,0.8780555555555555,0.033666162445802485,0.8222222222222222,0.9305555555555556,0.03834172245076203,0.03310104246614719,0.1111111111111111,6.646565700418777,0.4490066684304536,7.03125,0.9211198737824593,0.22330809188086453,0.38999566146280573,0.1793510476995544,4.127729980454152,0.4025346539357381,0.25511744913930695,0.25389860808179293,0.08394667106225946,0.004461568461718688,4.104931918356852e-05,NSR,101m (9).mat
5.921189464667502e-18,0.9999999999835909,0.9999999999671819,4.2720171884649725,22.05165776002866,0.9999999999835909,-1.200539155905661,6.890938475020476,8.091477630926137,0.5285097475343772,-0.6419939025351505,-0.42516962938158354,-0.025160030384227747,0.8720096782009299,0.4000095989973558,0.01888888888888889,0.9999999999671819,0.06963011701659438,11,66.0,0.8561111111111112,0.027688746209726917,0.8305555555555556,0.925,0.03234246795541337,0.032021511973686266,0.1111111111111111,6.650962802540881,0.1481508955737576,4.21875,1.0425856371181235,0.1965939436354359,0.3936401737112628,0.28314465941719796,4.178259740915258,0.33103882770717163,0.24769309375422877,0.27883753640814357,0.13822675549683802,0.004169061255686086,3.47253779317055e-05,NSR,103m (0).mat
1.4802973661668755e-18,0.999999999983698,0.9999999999673961,4.314649816827259,22.37862873202807,0.999999999983698,-1.2254842357212348,6.920938685392501,8.146422921113736,0.5239361723999231,-0.637718748123362,-0.4235189786216456,-0.028222916898341853,0.853137745360656,0.3952960617233038,0.018055555555555554,0.9999999999673961,0.0694173817355362,11,66.0,0.8655555555555556,0.026211391360189868,0.8305555555555556,0.8944444444444445,0.030282737094886287,0.030597614151589438,0.1111111111111111,6.655811707040777,0.22450546786617884,4.21875,1.0063578446947274,0.19690577863577674,0.3789926124955853,0.26790714300169105,4.162128052431195,0.3086828898071011,0.2367798828567281,0.33486922521934986,0.1155621272114006,0.004072130926938376,3.3743978481752165e-05,NSR,103m (1).mat
-3.947459643111668e-18,0.9999999999855553,0.9999999999711108,3.5515374117168985,17.035963884261342,0.9999999999855553,-1.8183344915824153,7.450677137225956,9.269011628808371,0.5506434028716423,-0.5951957721708827,-0.44111651062129204,0.039220676842774145,0.7579080281303243,0.4803371874640662,0.019166666666666665,0.9999999999711108,0.06432454003819978,12,72.0,0.8919191919191918,0.02579962897048705,0.85,0.9333333333333333,0.028925971293482983,0.03571362433250038,0.1,6.0100456889397895,0.49491316514792516,4.21875,0.7476055374498723,0.1795510744942968,0.26605291273404397,0.18456831214863104,4.192132376807632,0.4632449103640798,0.250354652773478,0.18735354178837127,0.096099649262794,0.00292369039240322,2.3555418873661245e-05,NSR,103m (2).mat
-9.86864910777917e-19,0.9999999999846205,0.999999999969241,4.204864701242401,20.912927088137696,0.9999999999846205,-1.190769837785498,6.810461437807305,8.001231275592803,0.524586607747451,-0.6470432371715493,-0.4670084191026044,-0.034689648489757356,0.8196141353323169,0.432318770612847,0.018333333333333333,0.999999999969241,0.07176309849022805,12,72.0,0.8527777777777779,0.03058997143530898,0.8111111111111111,0.925,0.035870976233868666,0.032820123306093185,0.1,6.417564895009267,0.23295142172374403,4.21875,0.9980857389012149,0.19604034355961886,0.3773409202048924,0.26517714768029915,4.16590861009744,0.30281134104075946,0.25151866414807333,0.33900814967867116,0.10258693845169642,0.00404184850151611,3.30581792832967e-05,NSR,103m (3).mat
-1.1348946473946045e-17,0.9999999999841938,0.9999999999683876,4.262694748996491,21.48022397620808,0.9999999999841938,-1.2233507157570296,6.900725676032303,8.124076391789332,0.5186808542798398,-0.6313047442286334,-0.4482774969210448,-0.03993505907921738,0.8119019127067771,0.40834243784182744,0.021111111111111112,0.9999999999683876,0.07270988244469871,12,72.0,0.822979797979798,0.024762930650770232,0.7861111111111111,0.8722222222222222,0.030089354175482134,0.02513850521499727,0.0,6.463590047373088,0.2540124617963511,4.21875,1.0586974645187428,0.18835701944416314,0.40218205866849954,0.29936247606199295,4.208437988069107,0.3441694246479132,0.2339202638114379,0.3061613112419587,0.11123231460553391,0.00447959947262356,3.708622053240976e-05,NSR,103m (4).mat
1.4802973661668755e-18,0.9999999999837795,0.9999999999675591,4.295407727708858,21.7470619841641,0.9999999999837795,-1.2132381859820456,6.747082046874569,7.960320232856614,0.5169377325230183,-0.62825872345226,-0.44792923899620984,-0.019952327314358795,0.7953949360672232,0.42797691168185104,0.01861111111111111,0.9999999999675591,0.07272059745039375,12,72.0,0.8406565656565657,0.023309052038816808,0.7972222222222223,0.8777777777777778,0.02772719914806694,0.02990468397185948,0.1,6.514903857946849,0.13703507660673273,4.21875,0.9676749954620607,0.17867196649470782,0.3629953502045124,0.2750451262692391,4.24226902225301,0.3060370985619267,0.27101662427068357,0.32349780149100477,0.09490318259864836,0.0045073934331258,3.7899644610584146e-05,NSR,103m (5).mat
0.0,0.9999999999844187,0.9999999999688374,4.287402956464365,21.726794701989718,0.9999999999844187,-1.307226106494805,6.767793108525102,8.075019215019907,0.5128470016351764,-0.6383215518106256,-0.47039911282322044,-0.009270164015892472,0.7772081527861748,0.46112894880732797,0.02,0.9999999999688374,0.07211121985883441,12,72.0,0.851262626262626,0.02457162839428311,0.8138888888888889,0.8916666666666667,0.0288649208920368,0.029146818643499276,0.1,6.485996935535,0.16425213580786258,4.21875,0.9835673622492411,0.1764865876658162,0.3726807815362545,0.27895718709770545,4.212467051092913,0.26437000356862916,0.2739860200660186,0.3754332572844703,0.08160581624066947,0.004567232566656851,3.767027355546849e-05,NSR,103m (6).mat
-2.960594732333751e-18,0.9999999999840669,0.9999999999681338,4.139363438910267,20.603787463244434,0.9999999999840669,-1.2368325217884435,6.715004373941134,7.951836895729577,0.5350564534089556,-0.6707351276279957,-0.466076338780248,0.03315343220107518,0.7885062292416652,0.4992297709813232,0.016666666666666666,0.9999999999681338,0.07227344719875425,12,72.0,0.8381313131313132,0.018954539398783023,0.8055555555555556,0.8638888888888889,0.02261523830359278,0.02169513798862959,0.0,6.397050411470488,0.24675537887855198,4.21875,0.9488143873795816,0.1812082152856888,0.35801928578676784,0.2596345309371402,4.193320161263683,0.3000167457462754,0.2645891340972913,0.3152898945595967,0.11592952206992348,0.004141624490722969,3.307903618993116e-05,NSR,103m (7).mat
4.440892098500626e-18,0.9999999999841813,0.9999999999683628,4.284266817073144,21.485042851085872,0.9999999999841813,-1.1166246718359834,6.715096394113398,7.831721065949381,0.5221245331085912,-0.6101010694442124,-0.4475458189746101,-0.048553371391459085,0.8160649593933377,0.398992447583151,0.015555555555555555,0.9999999999683628,0.07142234343950897,12,72.0,0.861111111111111,0.02515384760593726,0.8333333333333334,0.9138888888888889,0.02921091976652091,0.030919549131876386,0.1,6.448712700378284,0.20513911245469676,4.21875,0.9869890483435849,0.19060923078155756,0.3720093890755609,0.26551604400382045,4.192319378815874,0.3108123460046718,0.2790949458250142,0.29930935649924084,0.10657799044667923,0.004171137492340835,3.4223732052840676e-05,NSR,103m (8).mat
4.934324553889585e-18,0.9999999999832839,0.999999999966568,4.402155005254587,23.20041109972275,0.9999999999832839,-1.2106255719253194,6.9978159302302485,8.208441502155567,0.5193574138538366,-0.6325686166239686,-0.42562951373165436,-0.04501650076849653,0.8211682791608871,0.38061301296315786,0.01861111111111111,0.999999999966568,0.07044334925970062,11,66.0,0.8477777777777777,0.031051530249960272,0.7777777777777778,0.9,0.03662696879685449,0.03351289087195159,0.1111111111111111,6.748250925658467,0.1317907234526415,4.21875,1.0633374568337188,0.19716871188226892,0.39795308545379127,0.2986213587710678,4.218617013865516,0.31609375885371216,0.19000705137950843,0.3914763575382818,0.09792713506053781,0.004458262553029506,3.743461493015382e-05,NSR,103m (9).mat
3.947459643111668e-18,0.9999999999834923,0.9999999999669846,2.920039068244759,9.599145310955965,0.9999999999834923,-1.043560161108574,4.9852895125694205,6.028849673677994,0.5787168457972515,-0.8368729521157965,-0.5210661419605606,0.13196471518797975,0.5289250372366227,0.6530308571485404,0.021666666666666667,0.9999999999669846,0.056407510712282755,14,84.0,0.7194444444444444,0.021210964929450203,0.6916666666666667,0.7638888888888888,0.02948242225478147,0.021170117342914213,0.0,4.71533812119723,0.12160673119903538,2.8125,0.9097278898352701,0.34727847769941356,0.3770171561359745,0.034353588770595224,3.3591232084148728,0.56760457742339,0.29705887695218475,0.11675537703106284,0.018260797275332735,0.0003180183692111033,2.3529488182405677e-06,NSR,105m (0).mat
-2.0230730670947298e-17,0.9999999999833543,0.9999999999667087,2.9940459117312117,9.990915108982477,0.9999999999833543,-1.0823808095310912,4.981479542391709,6.0638603519228,0.5655651556701646,-0.8293748254281291,-0.49207124946700526,0.08514101705860297,0.5240705297021531,0.5772122665256082,0.025,0.9999999999667087,0.05759440451562385,14,84.0,0.7262820512820511,0.020019440474994373,0.6944444444444444,0.7611111111111111,0.027564278109435972,0.01810889557000735,0.0,4.766494286712545,0.08957155525627072,5.625,1.0445912831729778,0.325414593860034,0.4801741496783493,0.04808778775060176,3.479238005242037,0.49788241686425666,0.3586147894862081,0.12525861807459662,0.01789645285192454,0.0003451981026329005,2.5246203808034944e-06,NSR,105m (1).mat
-3.947459643111668e-18,0.9999999999841791,0.9999999999683582,2.945912740772843,9.74284918054501,0.9999999999841791,-1.076271526030045,4.917815596073364,5.994087122103409,0.5709873583308138,-0.8420846818639572,-0.4695061698598343,0.10209634224879433,0.5625661269239385,0.5716025121086286,0.024166666666666666,0.9999999999683582,0.057781041490410745,14,84.0,0.717094017094017,0.02063930024109958,0.6805555555555556,0.7444444444444445,0.028781860844352487,0.021754333563834705,0.0,4.7215727449858935,0.14521729212274367,2.8125,0.9830403953129521,0.382826822633599,0.40103531885696986,0.03596138978948254,3.3171713637844005,0.5192224957416373,0.34250734224642915,0.12129813710307928,0.0166296879834361,0.0003398112836881051,2.525641729956975e-06,NSR,105m (10).mat
-9.86864910777917e-18,0.9999999999838781,0.9999999999677563,2.974426110737183,9.900465928963477,0.9999999999838781,-1.03952492400384,5.075416072722208,6.114940996726048,0.572641919879,-0.8383192806392635,-0.48040757831004566,0.11841187646272124,0.5731943399609539,0.5988194547727669,0.024166666666666666,0.9999999999677563,0.059043473360381855,14,84.0,0.7126068376068376,0.01873287076436213,0.6861111111111111,0.7472222222222222,0.02628780661294988,0.018599360580185825,0.0,4.75634033677644,0.1154950787729989,4.21875,1.2218905919139385,0.3875173986586433,0.5565183719780948,0.05713023020184921,3.472990390248522,0.4866002588821712,0.37624927264245417,0.1251411140822563,0.011609096686776166,0.00039712025916309397,3.1374471787857785e-06,NSR,105m (11).mat
-1.4802973661668754e-17,0.9999999999842523,0.9999999999685045,2.87722316450181,9.291131016590167,0.9999999999842523,-1.2280503124386752,4.940501640472721,6.168551952911397,0.5779293494296196,-0.8380618189293607,-0.49953739247764706,0.1309030039999506,0.5459783693253064,0.6304403964775976,0.025555555555555557,0.9999999999685045,0.057927850165679466,14,84.0,0.7205128205128204,0.021448564258683078,0.6888888888888889,0.7611111111111111,0.0297684699262516,0.02253826193451496,0.0,4.650467239869948,0.13970528786976116,5.625,1.0911163109395943,0.35252280534163255,0.48897835400597633,0.0460088373965028,3.4567734135986545,0.48502306112291654,0.3765738208067152,0.1255692733107949,0.012492322958273837,0.00033890883537463206,2.612965924685961e-06,NSR,105m (12).mat
6.908054375445418e-18,0.9999999999840249,0.9999999999680498,3.007582276963224,9.890362301427817,0.9999999999840249,-1.0191380963454058,4.879204787418072,5.898342883763478,0.5648329880155216,-0.8262855653578252,-0.4088091451951474,0.07548642356711611,0.5292457323036845,0.4842955687622635,0.023333333333333334,0.9999999999680498,0.05705758022182331,14,84.0,0.7256410256410256,0.019796982601539264,0.6972222222222222,0.7555555555555555,0.027282060791379188,0.01914451215568086,0.0,4.716070898302676,0.0657008115739913,4.21875,0.914774216962677,0.31102707640995997,0.40445648039973303,0.036229956335820886,3.4495542316953283,0.4994290492195997,0.34192485998696337,0.14369071362413605,0.014656925110351512,0.0002962904625256382,2.161596423525547e-06,NSR,105m (13).mat
